SOC,Description,"Employed in Industry (2025)","Employed in Industry (2026)","Employed in Industry (2030)","Change (2026 - 2030)","% Change (2026 - 2030)","% of Total Jobs in Industry (2025)","Median Hourly Earnings","Typical Entry Level Education","Work Experience Required","Typical On-The-Job Training"
17-2171,"Petroleum Engineers",0,0,0,0,0,0,52.2705254427,"Bachelor's degree",None,None
17-2199,"Engineers, All Other",0,0,0,0,0,0,54.5526054552,"Bachelor's degree",None,None
17-3011,"Architectural and Civil Drafters",0,0,0,0,0,0,29.547,"Associate's degree",None,None
17-3012,"Electrical and Electronics Drafters",0,0,0,0,0,0,35.847,"Associate's degree",None,None
17-3013,"Mechanical Drafters",0,0,0,0,0,0,38.5874462665,"Associate's degree",None,None
17-3019,"Drafters, All Other",0,0,0,0,0,0,29.5112003931,"Associate's degree",None,None
17-3021,"Aerospace Engineering and Operations Technologists and Technicians",0,0,0,0,0,0,47.6461911443,"Associate's degree",None,None
17-3022,"Civil Engineering Technologists and Technicians",0,0,0,0,0,0,40.5325738997,"Associate's degree",None,None
17-3023,"Electrical and Electronic Engineering Technologists and Technicians",0,0,0,0,0,0,39.9827625743,"Associate's degree",None,None
17-3024,"Electro-Mechanical and Mechatronics Technologists and Technicians",0,0,0,0,0,0,48.26927103,"Associate's degree",None,None
17-3025,"Environmental Engineering Technologists and Technicians",0,0,0,0,0,0,42.861165023,"Associate's degree",None,None
17-3026,"Industrial Engineering Technologists and Technicians",0,0,0,0,0,0,40.0825225839,"Associate's degree",None,None
17-3027,"Mechanical Engineering Technologists and Technicians",0,0,0,0,0,0,33.172312276,"Associate's degree",None,None
17-3028,"Calibration Technologists and Technicians",0,0,0,0,0,0,46.272595854,"Associate's degree",None,None
17-3031,"Surveying and Mapping Technicians",0,0,0,0,0,0,27.6572520282,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
19-1011,"Animal Scientists",0,0,0,0,0,0,39.7407991596,"Bachelor's degree",None,None
19-1012,"Food Scientists and Technologists",0,0,0,0,0,0,43.2581507486,"Bachelor's degree",None,None
19-1013,"Soil and Plant Scientists",0,0,0,0,0,0,43.8989430618,"Bachelor's degree",None,None
19-1021,"Biochemists and Biophysicists",0,0,0,0,0,0,46.611044027,"Doctoral or professional degree",None,None
19-1022,Microbiologists,0,0,0,0,0,0,33.0790873538,"Bachelor's degree",None,None
19-1023,"Zoologists and Wildlife Biologists",0,0,0,0,0,0,37.7124580757,"Bachelor's degree",None,None
19-1029,"Biological Scientists, All Other",0,0,0,0,0,0,42.90562049,"Bachelor's degree",None,None
19-1031,"Conservation Scientists",0,0,0,0,0,0,34.6778922633,"Bachelor's degree",None,None
19-1032,Foresters,0,0,0,0,0,0,32.0242536835,"Bachelor's degree",None,None
19-1041,Epidemiologists,0,0,0,0,0,0,44.041216103,"Master's degree",None,None
19-1042,"Medical Scientists, Except Epidemiologists",0,0,0,0,0,0,44.618377804,"Doctoral or professional degree",None,None
19-1099,"Life Scientists, All Other",0,0,0,0,0,0,44.6393007414,"Bachelor's degree",None,None
19-2011,Astronomers,0,0,0,0,0,0,39.6627412917,"Doctoral or professional degree",None,None
19-2012,Physicists,0,0,0,0,0,0,49.9459754344,"Doctoral or professional degree",None,None
19-2021,"Atmospheric and Space Scientists",0,0,0,0,0,0,56.3910851636,"Bachelor's degree",None,None
19-2031,Chemists,0,0,0,0,0,0,36.7463020204,"Bachelor's degree",None,None
19-2032,"Materials Scientists",0,0,0,0,0,0,51.6872291869,"Bachelor's degree",None,None
19-2041,"Environmental Scientists and Specialists, Including Health",0,0,0,0,0,0,42.8719257658,"Bachelor's degree",None,None
19-2043,Hydrologists,0,0,0,0,0,0,47.1598049771,"Bachelor's degree",None,None
19-2099,"Physical Scientists, All Other",0,0,0,0,0,0,60.0540871677,"Bachelor's degree",None,None
19-3011,Economists,0,0,0,0,0,0,55.9642283607,"Master's degree",None,None
19-3022,"Survey Researchers",0,0,0,0,0,0,28.0685447735,"Master's degree",None,None
19-3032,"Industrial-Organizational Psychologists",0,0,0,0,0,0,47.529,"Master's degree",None,Internship/residency
19-3033,"Clinical and Counseling Psychologists",0,0,0,0,0,0,51.1570273839,"Doctoral or professional degree",None,Internship/residency
19-3034,"School Psychologists",0,0,0,0,0,0,52.8168458927,"Doctoral or professional degree",None,Internship/residency
19-3039,"Psychologists, All Other",0,0,0,0,0,0,52.8863724757,"Master's degree",None,Internship/residency
19-3041,Sociologists,0,0,0,0,0,0,38.8521366553,"Master's degree",None,None
19-3051,"Urban and Regional Planners",0,0,0,0,0,0,46.7942268622,"Master's degree",None,None
19-3091,"Anthropologists and Archeologists",0,0,0,0,0,0,34.4968383349,"Master's degree",None,None
19-3092,Geographers,0,0,0,0,0,0,51.1085444707,"Bachelor's degree",None,None
19-3093,Historians,0,0,0,0,0,0,45.4218757858,"Master's degree",None,None
19-3094,"Political Scientists",0,0,0,0,0,0,62.7870764746,"Master's degree",None,None
19-3099,"Social Scientists and Related Workers, All Other",0,0,0,0,0,0,47.6881993625,"Bachelor's degree",None,None
19-4012,"Agricultural Technicians",0,0,0,0,0,0,25.0884394034,"Associate's degree",None,"Moderate-term on-the-job training"
19-4013,"Food Science Technicians",0,0,0,0,0,0,21.925988745,"Associate's degree",None,"Moderate-term on-the-job training"
19-4021,"Biological Technicians",0,0,0,0,0,0,25.2203365305,"Bachelor's degree",None,None
19-4031,"Chemical Technicians",0,0,0,0,0,0,24.5936946818,"Associate's degree",None,"Moderate-term on-the-job training"
19-4042,"Environmental Science and Protection Technicians, Including Health",0,0,0,0,0,0,24.0054356856,"Associate's degree",None,None
19-4044,"Hydrologic Technicians",0,0,0,0,0,0,37.9705635525,"Associate's degree",None,"Moderate-term on-the-job training"
19-4051,"Nuclear Technicians",0,0,0,0,0,0,59.2076719311,"Associate's degree",None,"Moderate-term on-the-job training"
19-4061,"Social Science Research Assistants",0,0,0,0,0,0,21.7906521723,"Bachelor's degree",None,None
19-4071,"Forest and Conservation Technicians",0,0,0,0,0,0,23.593145525,"Associate's degree",None,None
19-4092,"Forensic Science Technicians",0,0,0,0,0,0,38.579708123,"Bachelor's degree",None,"Moderate-term on-the-job training"
19-4099,"Life, Physical, and Social Science Technicians, All Other",0,0,0,0,0,0,31.5189980186,"Associate's degree",None,None
19-5012,"Occupational Health and Safety Technicians",0,0,0,0,0,0,33.0246950384,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
21-1012,"Educational, Guidance, and Career Counselors and Advisors",0,0,0,0,0,0,39.3310050861,"Master's degree",None,None
21-1013,"Marriage and Family Therapists",0,0,0,0,0,0,25.821,"Master's degree",None,Internship/residency
21-1015,"Rehabilitation Counselors",0,0,0,0,0,0,25.803,"Master's degree",None,None
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",0,0,0,0,0,0,28.2777055463,"Bachelor's degree",None,None
21-1019,"Counselors, All Other",0,0,0,0,0,0,30.5785239309,"Master's degree",None,None
21-1021,"Child, Family, and School Social Workers",0,0,0,0,0,0,31.563,"Bachelor's degree",None,None
21-1022,"Healthcare Social Workers",0,0,0,0,0,0,36.9860823661,"Master's degree",None,Internship/residency
21-1023,"Mental Health and Substance Abuse Social Workers",0,0,0,0,0,0,33.5517798193,"Master's degree",None,Internship/residency
21-1029,"Social Workers, All Other",0,0,0,0,0,0,42.5994610346,"Bachelor's degree",None,None
21-1091,"Health Education Specialists",0,0,0,0,0,0,34.9405927918,"Bachelor's degree",None,None
21-1092,"Probation Officers and Correctional Treatment Specialists",0,0,0,0,0,0,37.812164562,"Bachelor's degree",None,"Short-term on-the-job training"
21-1093,"Social and Human Service Assistants",0,0,0,0,0,0,22.941,"High school diploma or equivalent",None,"Short-term on-the-job training"
21-1094,"Community Health Workers",0,0,0,0,0,0,26.334,"High school diploma or equivalent",None,"Short-term on-the-job training"
21-1099,"Community and Social Service Specialists, All Other",0,0,0,0,0,0,27.612,"Bachelor's degree",None,None
21-2011,Clergy,0,0,0,0,0,0,34.9136045305,"Bachelor's degree",None,"Moderate-term on-the-job training"
21-2021,"Directors, Religious Activities and Education",0,0,0,0,0,0,25.462,"Bachelor's degree","Less than 5 years",None
21-2099,"Religious Workers, All Other",0,0,0,0,0,0,26.10823053,"Bachelor's degree",None,None
23-1011,Lawyers,0,0,0,0,0,0,71.2569248935,"Doctoral or professional degree",None,None
23-1012,"Judicial Law Clerks",0,0,0,0,0,0,36.2144443205,"Doctoral or professional degree",None,None
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",0,0,0,0,0,0,57.1078159539,"Doctoral or professional degree","5 years or more","Short-term on-the-job training"
23-1022,"Arbitrators, Mediators, and Conciliators",0,0,0,0,0,0,79.7987402974,"Bachelor's degree","Less than 5 years","Moderate-term on-the-job training"
23-1023,"Judges, Magistrate Judges, and Magistrates",0,0,0,0,0,0,60.5767160763,"Doctoral or professional degree","5 years or more","Short-term on-the-job training"
23-2011,"Paralegals and Legal Assistants",0,0,0,0,0,0,37.3098481617,"Associate's degree",None,None
23-2093,"Title Examiners, Abstractors, and Searchers",0,0,0,0,0,0,30.2304155302,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
23-2099,"Legal Support Workers, All Other",0,0,0,0,0,0,35.6769395051,"Associate's degree",None,None
25-1099,"Postsecondary Teachers",0,0,0,0,0,0,38.7686053916,"Doctoral or professional degree",None,None
25-2011,"Preschool Teachers, Except Special Education",0,0,0,0,0,0,19.296,"Associate's degree",None,None
25-2012,"Kindergarten Teachers, Except Special Education",0,0,0,0,0,0,44.978647538,"Bachelor's degree",None,None
25-2021,"Elementary School Teachers, Except Special Education",0,0,0,0,0,0,46.5626989014,"Bachelor's degree",None,None
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0,0,0,0,0,0,46.4687353733,"Bachelor's degree",None,None
25-2023,"Career/Technical Education Teachers, Middle School",0,0,0,0,0,0,47.8463650643,"Bachelor's degree","Less than 5 years",None
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0,0,0,0,0,0,46.3519248372,"Bachelor's degree",None,None
25-2032,"Career/Technical Education Teachers, Secondary School",0,0,0,0,0,0,46.520143046,"Bachelor's degree","Less than 5 years",None
25-2051,"Special Education Teachers, Preschool",0,0,0,0,0,0,36.1733874603,"Bachelor's degree",None,None
25-2052,"Special Education Teachers, Kindergarten and Elementary School",0,0,0,0,0,0,45.8404985688,"Bachelor's degree",None,None
25-2057,"Special Education Teachers, Middle School",0,0,0,0,0,0,45.8087769042,"Bachelor's degree",None,None
25-2058,"Special Education Teachers, Secondary School",0,0,0,0,0,0,46.1402540292,"Bachelor's degree",None,None
25-2059,"Special Education Teachers, All Other",0,0,0,0,0,0,33.4863812156,"Bachelor's degree",None,None
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0,0,0,0,0,0,31.834561056,"Bachelor's degree",None,None
25-3021,"Self-Enrichment Teachers",0,0,0,0,0,0,21.6561280653,"High school diploma or equivalent","Less than 5 years",None
25-3031,"Substitute Teachers, Short-Term",0,0,0,0,0,0,26.7150482517,"Bachelor's degree",None,None
25-3041,Tutors,0,0,0,0,0,0,19.6676206215,"Bachelor's degree",None,None
25-3099,"Teachers and Instructors, All Other",0,0,0,0,0,0,37.8654893103,"Bachelor's degree",None,None
25-4011,Archivists,0,0,0,0,0,0,31.9332992263,"Master's degree",None,None
25-4012,Curators,0,0,0,0,0,0,31.4828272965,"Master's degree",None,None
25-4013,"Museum Technicians and Conservators",0,0,0,0,0,0,25.9518056254,"Bachelor's degree",None,None
25-4022,"Librarians and Media Collections Specialists",0,0,0,0,0,0,45.9973006074,"Master's degree",None,None
25-4031,"Library Technicians",0,0,0,0,0,0,26.2429998233,"Postsecondary nondegree award",None,None
25-9021,"Farm and Home Management Educators",0,0,0,0,0,0,29.3232043588,"Master's degree",None,None
25-9031,"Instructional Coordinators",0,0,0,0,0,0,43.1740033238,"Master's degree","5 years or more",None
25-9044,"Teaching Assistants, Postsecondary",0,0,0,0,0,0,17.8362061673,"Bachelor's degree",None,None
25-9045,"Teaching Assistants, Except Postsecondary",0,0,0,0,0,0,22.7327297416,"Some college, no degree",None,None
25-9099,"Educational Instruction and Library Workers, All Other",0,0,0,0,0,0,26.2404365302,"Bachelor's degree",None,None
27-1011,"Art Directors",0,0,0,0,0,0,62.3804986648,"Bachelor's degree","5 years or more",None
27-1012,"Craft Artists",0,0,0,0,0,0,18.777,"No formal educational credential",None,"Long-term on-the-job training"
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",0,0,0,0,0,0,36.036,"Bachelor's degree",None,"Long-term on-the-job training"
27-1014,"Special Effects Artists and Animators",0,0,0,0,0,0,61.74,"Bachelor's degree",None,None
27-1019,"Artists and Related Workers, All Other",0,0,0,0,0,0,39.618286908,"No formal educational credential",None,"Long-term on-the-job training"
27-1021,"Commercial and Industrial Designers",0,0,0,0,0,0,49.4193529954,"Bachelor's degree",None,None
27-1022,"Fashion Designers",0,0,0,0,0,0,33.993,"Bachelor's degree",None,None
27-1023,"Floral Designers",0,0,0,0,0,0,19.7386480358,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-1024,"Graphic Designers",0,0,0,0,0,0,35.8957855029,"Bachelor's degree",None,None
27-1025,"Interior Designers",0,0,0,0,0,0,34.9534175341,"Bachelor's degree",None,None
27-1026,"Merchandise Displayers and Window Trimmers",0,0,0,0,0,0,20.1799020347,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-1027,"Set and Exhibit Designers",0,0,0,0,0,0,37.3873329538,"Bachelor's degree",None,None
27-1029,"Designers, All Other",0,0,0,0,0,0,22.0639749835,"Bachelor's degree",None,None
27-2011,Actors,0,0,0,0,0,0,26.1243559716,"Some college, no degree",None,"Long-term on-the-job training"
27-2012,"Producers and Directors",0,0,0,0,0,0,35.1113474388,"Bachelor's degree","Less than 5 years",None
27-2021,"Athletes and Sports Competitors",0,0,0,0,0,0,77.0827480453,"No formal educational credential",None,"Long-term on-the-job training"
27-2022,"Coaches and Scouts",0,0,0,0,0,0,20.8787024107,"Bachelor's degree",None,None
27-2023,"Umpires, Referees, and Other Sports Officials",0,0,0,0,0,0,17.3358914914,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-2031,Dancers,0,0,0,0,0,0,33.3,"No formal educational credential",None,"Long-term on-the-job training"
27-2032,Choreographers,0,0,0,0,0,0,24.057,"High school diploma or equivalent","5 years or more","Long-term on-the-job training"
27-2041,"Music Directors and Composers",0,0,0,0,0,0,34.232726748,"Bachelor's degree","Less than 5 years",None
27-2042,"Musicians and Singers",0,0,0,0,0,0,32.2598303217,"No formal educational credential",None,"Long-term on-the-job training"
27-2091,"Disc Jockeys, Except Radio",0,0,0,0,0,0,29.6796508244,"No formal educational credential",None,"Short-term on-the-job training"
27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",0,0,0,0,0,0,16.911,"No formal educational credential",None,"Short-term on-the-job training"
27-3011,"Broadcast Announcers and Radio Disc Jockeys",0,0,0,0,0,0,21.1855241316,"Bachelor's degree",None,None
27-3023,"News Analysts, Reporters, and Journalists",0,0,0,0,0,0,31.0184896322,"Bachelor's degree",None,None
27-3031,"Public Relations Specialists",0,0,0,0,0,0,40.3948847836,"Bachelor's degree",None,None
27-3041,Editors,0,0,0,0,0,0,37.8259791761,"Bachelor's degree","Less than 5 years",None
27-3042,"Technical Writers",0,0,0,0,0,0,42.9360872616,"Bachelor's degree","Less than 5 years","Short-term on-the-job training"
27-3043,"Writers and Authors",0,0,0,0,0,0,39.6358311566,"Bachelor's degree",None,"Long-term on-the-job training"
27-3091,"Interpreters and Translators",0,0,0,0,0,0,36.3334172205,"Bachelor's degree",None,None
27-3092,"Court Reporters and Simultaneous Captioners",0,0,0,0,0,0,47.1209292916,"Postsecondary nondegree award",None,"Short-term on-the-job training"
27-3099,"Media and Communication Workers, All Other",0,0,0,0,0,0,21.9956675534,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-4011,"Audio and Video Technicians",0,0,0,0,0,0,34.5837955427,"Postsecondary nondegree award",None,"Short-term on-the-job training"
27-4012,"Broadcast Technicians",0,0,0,0,0,0,26.4722044014,"Associate's degree",None,"Short-term on-the-job training"
27-4014,"Sound Engineering Technicians",0,0,0,0,0,0,52.332715332,"Postsecondary nondegree award",None,"Short-term on-the-job training"
27-4015,"Lighting Technicians",0,0,0,0,0,0,51.8823049549,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-4021,Photographers,0,0,0,0,0,0,21.3835772311,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-4031,"Camera Operators, Television, Video, and Film",0,0,0,0,0,0,23.2230061465,"Bachelor's degree",None,None
27-4032,"Film and Video Editors",0,0,0,0,0,0,30.2019955361,"Bachelor's degree",None,None
27-4099,"Media and Communication Equipment Workers, All Other",0,0,0,0,0,0,42.9566337883,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-1011,Chiropractors,0,0,0,0,0,0,46.8010370639,"Doctoral or professional degree",None,None
29-1021,"Dentists, General",0,0,0,0,0,0,96.98811555,"Doctoral or professional degree",None,None
29-1022,"Oral and Maxillofacial Surgeons",0,0,0,0,0,0,153.692497343,"Doctoral or professional degree",None,Internship/residency
29-1023,Orthodontists,0,0,0,0,0,0,154.008086756,"Doctoral or professional degree",None,Internship/residency
29-1024,Prosthodontists,0,0,0,0,0,0,109.849160487,"Doctoral or professional degree",None,Internship/residency
29-1029,"Dentists, All Other Specialists",0,0,0,0,0,0,103.986508492,"Doctoral or professional degree",None,Internship/residency
29-1031,"Dietitians and Nutritionists",0,0,0,0,0,0,38.6855208921,"Bachelor's degree",None,Internship/residency
29-1041,Optometrists,0,0,0,0,0,0,74.4898874861,"Doctoral or professional degree",None,None
29-1051,Pharmacists,0,0,0,0,0,0,72.7299872637,"Doctoral or professional degree",None,None
29-1071,"Physician Assistants",0,0,0,0,0,0,76.4720233475,"Master's degree",None,None
29-1081,Podiatrists,0,0,0,0,0,0,109.341226409,"Doctoral or professional degree",None,Internship/residency
29-1122,"Occupational Therapists",0,0,0,0,0,0,48.807902895,"Master's degree",None,None
29-1123,"Physical Therapists",0,0,0,0,0,0,50.0809334904,"Doctoral or professional degree",None,None
29-1124,"Radiation Therapists",0,0,0,0,0,0,61.6686328643,"Associate's degree",None,None
29-1125,"Recreational Therapists",0,0,0,0,0,0,35.9705120349,"Bachelor's degree",None,None
29-1126,"Respiratory Therapists",0,0,0,0,0,0,46.1053176378,"Associate's degree",None,None
29-1127,"Speech-Language Pathologists",0,0,0,0,0,0,48.9553923646,"Master's degree",None,Internship/residency
29-1128,"Exercise Physiologists",0,0,0,0,0,0,37.421172461,"Bachelor's degree",None,None
29-1129,"Therapists, All Other",0,0,0,0,0,0,34.0253124996,"Bachelor's degree",None,None
29-1131,Veterinarians,0,0,0,0,0,0,73.9748658842,"Doctoral or professional degree",None,None
29-1141,"Registered Nurses",0,0,0,0,0,0,54.3484828739,"Bachelor's degree",None,None
29-1151,"Nurse Anesthetists",0,0,0,0,0,0,111.771197484,"Master's degree",None,None
29-1161,"Nurse Midwives",0,0,0,0,0,0,67.7194759406,"Master's degree",None,None
29-1171,"Nurse Practitioners",0,0,0,0,0,0,66.5233387643,"Master's degree",None,None
29-1181,Audiologists,0,0,0,0,0,0,56.9620175538,"Doctoral or professional degree",None,None
29-1211,Anesthesiologists,0,0,0,0,0,0,116.018869543,"Doctoral or professional degree",None,Internship/residency
29-1212,Cardiologists,0,0,0,0,0,0,230.712560606,"Doctoral or professional degree",None,Internship/residency
29-1213,Dermatologists,0,0,0,0,0,0,179.691752538,"Doctoral or professional degree",None,Internship/residency
29-1214,"Emergency Medicine Physicians",0,0,0,0,0,0,133.640249316,"Doctoral or professional degree",None,Internship/residency
29-1215,"Family Medicine Physicians",0,0,0,0,0,0,113.355169519,"Doctoral or professional degree",None,Internship/residency
29-1216,"General Internal Medicine Physicians",0,0,0,0,0,0,202.452098028,"Doctoral or professional degree",None,Internship/residency
29-1217,Neurologists,0,0,0,0,0,0,114.662329319,"Doctoral or professional degree",None,Internship/residency
29-1218,"Obstetricians and Gynecologists",0,0,0,0,0,0,140.916543912,"Doctoral or professional degree",None,Internship/residency
29-1221,"Pediatricians, General",0,0,0,0,0,0,76.4428863536,"Doctoral or professional degree",None,Internship/residency
29-1222,"Physicians, Pathologists",0,0,0,0,0,0,107.409708401,"Doctoral or professional degree",None,Internship/residency
29-1223,Psychiatrists,0,0,0,0,0,0,108.520346426,"Doctoral or professional degree",None,Internship/residency
29-1224,Radiologists,0,0,0,0,0,0,171.129292239,"Doctoral or professional degree",None,Internship/residency
29-1229,"Physicians, All Other",0,0,0,0,0,0,135.220059175,"Doctoral or professional degree",None,Internship/residency
29-1241,"Ophthalmologists, Except Pediatric",0,0,0,0,0,0,119.057425335,"Doctoral or professional degree",None,Internship/residency
29-1242,"Orthopedic Surgeons, Except Pediatric",0,0,0,0,0,0,186.073440489,"Doctoral or professional degree",None,Internship/residency
29-1243,"Pediatric Surgeons",0,0,0,0,0,0,218.125533706,"Doctoral or professional degree",None,Internship/residency
29-1249,"Surgeons, All Other",0,0,0,0,0,0,133.624271018,"Doctoral or professional degree",None,Internship/residency
29-1291,Acupuncturists,0,0,0,0,0,0,33.7261272493,"Master's degree",None,None
29-1292,"Dental Hygienists",0,0,0,0,0,0,60.9265697953,"Associate's degree",None,None
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",0,0,0,0,0,0,46.3477897124,"Master's degree",None,None
29-2018,"Clinical Laboratory Technologists and Technicians",0,0,0,0,0,0,33.350007116,"Bachelor's degree",None,None
29-2031,"Cardiovascular Technologists and Technicians",0,0,0,0,0,0,38.9379716414,"Associate's degree",None,None
29-2032,"Diagnostic Medical Sonographers",0,0,0,0,0,0,53.5837656287,"Associate's degree",None,None
29-2033,"Nuclear Medicine Technologists",0,0,0,0,0,0,59.3947018299,"Associate's degree",None,None
29-2034,"Radiologic Technologists and Technicians",0,0,0,0,0,0,45.8877632371,"Associate's degree",None,None
29-2035,"Magnetic Resonance Imaging Technologists",0,0,0,0,0,0,57.7159334671,"Associate's degree","Less than 5 years",None
29-2036,"Medical Dosimetrists",0,0,0,0,0,0,90.7978879585,"Postsecondary nondegree award",None,None
29-2042,"Emergency Medical Technicians",0,0,0,0,0,0,23.3637044507,"Postsecondary nondegree award",None,None
29-2043,Paramedics,0,0,0,0,0,0,66.2190553577,"Postsecondary nondegree award",None,None
29-2051,"Dietetic Technicians",0,0,0,0,0,0,21.087810218,"Associate's degree",None,None
29-2052,"Pharmacy Technicians",0,0,0,0,0,0,26.02701718,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2053,"Psychiatric Technicians",0,0,0,0,0,0,24.4301511344,"Postsecondary nondegree award","Less than 5 years","Short-term on-the-job training"
29-2055,"Surgical Technologists",0,0,0,0,0,0,35.2528281131,"Postsecondary nondegree award",None,None
29-2056,"Veterinary Technologists and Technicians",0,0,0,0,0,0,28.1183206112,"Associate's degree",None,None
29-2057,"Ophthalmic Medical Technicians",0,0,0,0,0,0,25.2786283754,"Postsecondary nondegree award",None,None
29-2061,"Licensed Practical and Licensed Vocational Nurses",0,0,0,0,0,0,37.1394213444,"Postsecondary nondegree award",None,None
29-2072,"Medical Records Specialists",0,0,0,0,0,0,30.567431702,"Postsecondary nondegree award",None,None
29-2081,"Opticians, Dispensing",0,0,0,0,0,0,21.764362276,"High school diploma or equivalent",None,"Long-term on-the-job training"
29-2091,"Orthotists and Prosthetists",0,0,0,0,0,0,41.5672223749,"Master's degree",None,Internship/residency
29-2092,"Hearing Aid Specialists",0,0,0,0,0,0,38.6602958045,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2099,"Health Technologists and Technicians, All Other",0,0,0,0,0,0,27.9815526856,"Postsecondary nondegree award",None,None
29-9021,"Health Information Technologists and Medical Registrars",0,0,0,0,0,0,25.6101712141,"Postsecondary nondegree award",None,None
29-9091,"Athletic Trainers",0,0,0,0,0,0,27.2975706591,"Bachelor's degree",None,None
29-9092,"Genetic Counselors",0,0,0,0,0,0,46.5543986962,"Master's degree",None,None
29-9093,"Surgical Assistants",0,0,0,0,0,0,36.1067532932,"Postsecondary nondegree award",None,None
29-9099,"Healthcare Practitioners and Technical Workers, All Other",0,0,0,0,0,0,31.0803147151,"Postsecondary nondegree award",None,None
31-1128,"Home Health and Personal Care Aides",0,0,0,0,0,0,20.7217081649,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-1131,"Nursing Assistants",0,0,0,0,0,0,23.381730326,"Postsecondary nondegree award",None,None
31-1132,Orderlies,0,0,0,0,0,0,23.8523646081,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-1133,"Psychiatric Aides",0,0,0,0,0,0,22.8739141011,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-2011,"Occupational Therapy Assistants",0,0,0,0,0,0,35.95964213,"Associate's degree",None,None
31-2012,"Occupational Therapy Aides",0,0,0,0,0,0,23.6873757874,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-2021,"Physical Therapist Assistants",0,0,0,0,0,0,35.5228102366,"Associate's degree",None,None
31-2022,"Physical Therapist Aides",0,0,0,0,0,0,18.6402771333,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-9011,"Massage Therapists",0,0,0,0,0,0,40.6381637676,"Postsecondary nondegree award",None,None
31-9091,"Dental Assistants",0,0,0,0,0,0,28.1296338945,"Postsecondary nondegree award",None,None
31-9092,"Medical Assistants",0,0,0,0,0,0,27.5802869981,"Postsecondary nondegree award",None,None
31-9093,"Medical Equipment Preparers",0,0,0,0,0,0,24.6693895935,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
31-9094,"Medical Transcriptionists",0,0,0,0,0,0,17.1940569109,"Postsecondary nondegree award",None,None
31-9095,"Pharmacy Aides",0,0,0,0,0,0,19.4858945381,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-9096,"Veterinary Assistants and Laboratory Animal Caretakers",0,0,0,0,0,0,21.1177539871,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-9097,Phlebotomists,0,0,0,0,0,0,21.3166301515,"Postsecondary nondegree award",None,None
31-9099,"Healthcare Support Workers, All Other",0,0,0,0,0,0,26.9186701055,"High school diploma or equivalent",None,None
33-1011,"First-Line Supervisors of Correctional Officers",0,0,0,0,0,0,46.9565933826,"High school diploma or equivalent","Less than 5 years",None
33-1012,"First-Line Supervisors of Police and Detectives",0,0,0,0,0,0,72.1109932654,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
33-1021,"First-Line Supervisors of Firefighting and Prevention Workers",0,0,0,0,0,0,58.4667816288,"Postsecondary nondegree award","Less than 5 years","Moderate-term on-the-job training"
33-1091,"First-Line Supervisors of Security Workers",0,0,0,0,0,0,28.7845530242,"High school diploma or equivalent","Less than 5 years",None
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",0,0,0,0,0,0,36.2143358691,"High school diploma or equivalent","Less than 5 years",None
33-2011,Firefighters,0,0,0,0,0,0,46.6278191322,"Postsecondary nondegree award",None,"Long-term on-the-job training"
33-2021,"Fire Inspectors and Investigators",0,0,0,0,0,0,54.858812631,"Postsecondary nondegree award","5 years or more","Moderate-term on-the-job training"
33-2022,"Forest Fire Inspectors and Prevention Specialists",0,0,0,0,0,0,19.116249237,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
33-3011,Bailiffs,0,0,0,0,0,0,43.2359577886,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
33-3012,"Correctional Officers and Jailers",0,0,0,0,0,0,36.7423393465,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
